date,equity
2024-10-25,1148033.5700000003
2024-10-28,1149575.7200000002
2024-10-29,1147904.6200000003
2024-10-30,1141836.3200000003
2024-10-31,1141061.7200000004
2024-11-01,1144714.8200000003
2024-11-04,1147433.1200000003
2024-11-05,1148068.6200000003
2024-11-06,1149507.7200000004
2024-11-07,1147736.5200000005
2024-11-08,1151162.0700000003
2024-11-11,1149345.7700000005
2024-11-12,1148031.7200000004
2024-11-13,1143948.1200000003
2024-11-14,1144286.3700000003
2024-11-18,1145051.6700000004
2024-11-19,1151822.9200000004
2024-11-21,1156353.4200000004
2024-11-22,1161384.6200000003
2024-11-25,1164286.3700000003
2024-11-26,1161809.9700000004
2024-11-27,1162613.5700000003
2024-11-28,1158263.4700000004
2024-11-29,1161026.8700000003
2024-12-02,1165632.9700000004
2024-12-03,1167928.4700000004
2024-12-04,1170157.0200000003
2024-12-05,1177360.3700000003
2024-12-06,1177417.7700000003
2024-12-09,1176526.0200000003
2024-12-10,1177167.6700000002
2024-12-11,1177378.8200000003
2024-12-12,1177190.2200000002
2024-12-13,1177762.1700000002
2024-12-16,1176610.2700000003
2024-12-17,1171263.7200000002
2024-12-18,1170075.6200000003
2024-12-19,1168577.0700000003
2024-12-20,1158649.7700000003
2024-12-23,1157056.7700000003
2024-12-24,1157852.1700000004
2024-12-26,1161311.6200000003
2024-12-27,1163839.8700000003
2024-12-30,1163795.9700000002
2024-12-31,1162466.2200000002
2025-01-01,1166382.2200000002
2025-01-02,1176124.2700000005
2025-01-03,1173414.8700000006
2025-01-06,1163048.1200000003
2025-01-07,1165664.8700000003
2025-01-08,1158852.7200000004
2025-01-09,1160509.1200000003
2025-01-10,1159129.4700000004
2025-01-13,1155308.2700000003
2025-01-14,1157352.1200000003
2025-01-15,1153692.8700000003
2025-01-16,1154527.2200000004
2025-01-17,1151933.9700000004
2025-01-20,1150734.7200000004
2025-01-21,1147995.9200000004
2025-01-22,1148207.0700000003
2025-01-23,1152522.6200000003
2025-01-24,1147560.5700000003
2025-01-27,1144193.8200000005
2025-01-28,1145792.8200000005
2025-01-29,1147996.5700000005
2025-01-30,1149927.6700000004
2025-01-31,1150682.0700000005
2025-02-01,1154244.9700000004
2025-02-03,1159165.5200000005
2025-02-04,1160371.4700000004
2025-02-05,1159175.8700000006
2025-02-06,1157334.2200000004
2025-02-07,1160424.1700000004
2025-02-10,1157902.2200000004
2025-02-11,1150501.5700000003
2025-02-12,1148388.2700000005
2025-02-13,1156964.9200000004
2025-02-14,1151889.7700000005
2025-02-17,1149003.9700000004
2025-02-18,1150520.7700000005
2025-02-19,1145287.2700000005
2025-02-20,1153384.1200000003
2025-02-21,1137221.1900000004
2025-02-24,1135450.1200000003
2025-02-25,1136499.9500000004
2025-02-27,1141759.4100000004
2025-02-28,1125930.2600000002
2025-03-03,1122289.2800000003
2025-03-04,1122516.7200000002
2025-03-05,1134666.9700000002
2025-03-06,1138391.5000000005
2025-03-07,1140554.3500000003
2025-03-10,1135148.6000000003
2025-03-11,1129869.0400000003
2025-03-12,1136992.9600000004
2025-03-13,1134514.9000000004
2025-03-17,1148936.1900000004
2025-03-18,1155471.2600000002
2025-03-19,1161459.6900000004
2025-03-20,1165097.3800000004
2025-03-21,1184305.1500000004
2025-03-24,1183828.1000000003
2025-03-25,1184401.6500000004
2025-03-26,1183315.4000000004
2025-03-27,1190030.1000000003
2025-03-28,1187662.8500000006
2025-04-01,1173004.4500000004
2025-04-02,1175247.3500000003
2025-04-03,1173898.2500000005
2025-04-04,1161414.3000000003
2025-04-07,1126165.7500000002
2025-04-08,1129451.5000000002
2025-04-09,1128964.0000000002
2025-04-11,1132253.0000000002
2025-04-15,1133663.5000000002
2025-04-16,1133741.5000000002
2025-04-17,1138038.0000000002
2025-04-21,1142649.7500000002
2025-04-22,1142649.7500000002
2025-04-23,1142649.7500000002
2025-04-24,1142649.7500000002
2025-04-25,1142649.7500000002
